Actual_SoC,Predicted_SoC
0.62894267,0.61726654
0.6286796,0.61701226
0.62841654,0.61675817
0.6281535,0.61650413
0.6278906,0.61625
0.6276276,0.61599606
0.62736475,0.6157421
0.6271019,0.6154882
0.6268391,0.6152344
0.62657636,0.61498046
0.62631357,0.6147268
0.62605095,0.61447304
0.62578833,0.61421937
0.6255258,0.6139657
0.62526315,0.6137122
0.6250007,0.61345863
0.6247383,0.6132052
0.62447584,0.61295176
0.62421346,0.6126984
0.62395114,0.61244506
0.6236889,0.61219174
0.6234266,0.6119385
0.6231644,0.6116853
0.6229022,0.61143214
0.6226402,0.611179
0.6223781,0.61092603
0.6221161,0.610673
0.6218541,0.61042005
0.6215922,0.61016715
0.6213303,0.6099143
0.6210685,0.60966146
0.6208067,0.6094087
0.62054497,0.6091561
0.62028325,0.6089034
0.62002164,0.6086508
0.61976004,0.6083983
0.61949843,0.6081458
0.61923695,0.6078933
0.6189755,0.6076409
0.61871403,0.60738856
0.6184527,0.60713625
0.61819136,0.6068841
0.61793005,0.60663176
0.61766887,0.6063797
0.6174077,0.6061276
0.61714655,0.60587555
0.6168854,0.6056236
0.6166244,0.6053716
0.6163634,0.6051197
0.6161025,0.6048679
0.61584157,0.60461617
0.61558074,0.60436434
0.6153199,0.60411274
0.6150592,0.6038611
0.6147985,0.60360956
0.61453784,0.60335803
0.61427724,0.6031065
0.61401665,0.6028552
0.6137562,0.60260373
0.6134957,0.6023524
0.6132353,0.6021012
0.61297494,0.60185
0.61271465,0.60159886
0.6124544,0.6013478
0.6121942,0.60109675
0.611934,0.60084575
0.6116739,0.6005948
0.6114139,0.60034394
0.6111539,0.6000931
0.61089396,0.5998423
0.610634,0.5995917
0.61037415,0.599341
0.6101144,0.5990904
0.60985464,0.5988399
0.60959494,0.5985894
0.6093353,0.5983389
0.60907567,0.59808856
0.60881615,0.59783816
0.6085567,0.5975879
0.6082973,0.5973377
0.6080378,0.59708756
0.6077785,0.59683746
0.6075192,0.59658736
0.60726,0.5963373
0.6070008,0.5960874
0.6067417,0.59583753
0.6064826,0.59558773
0.60622364,0.59533787
0.60596466,0.5950883
0.60570574,0.59483856
0.60544693,0.594589
0.6051881,0.59433943
0.6049294,0.5940899
0.60467064,0.59384054
0.604412,0.59359115
0.60415345,0.5933418
0.6038949,0.59309256
0.60363644,0.59284335
0.603378,0.5925942
0.6031197,0.5923451
0.6028613,0.5920961
0.6026031,0.59184706
0.6023449,0.5915982
0.6020867,0.59134936
0.6018287,0.59110063
0.6015706,0.5908519
0.60131264,0.59060323
0.6010547,0.5903546
0.6007969,0.590106
0.600539,0.5898575
0.6002813,0.589609
0.60002357,0.5893607
0.599766,0.5891123
0.59950835,0.58886415
0.59925085,0.5886159
0.59899336,0.5883678
0.598736,0.5881197
0.5984786,0.58787173
0.5982213,0.5876237
0.59796405,0.58737576
0.59770685,0.5871279
0.5974497,0.58688015
0.5971927,0.58663243
0.5969357,0.5863848
0.59667873,0.58613724
0.59642184,0.5858897
0.59616494,0.5856422
0.5959082,0.5853948
0.5956515,0.5851474
0.5953948,0.5849001
0.59513825,0.5846528
0.5948817,0.5844057
0.59462523,0.58415866
0.5943688,0.58391154
0.5941124,0.5836646
0.5938561,0.58341753
0.59359986,0.5831708
0.5933437,0.5829239
0.5930876,0.5826772
0.5928315,0.5824306
0.5925755,0.5821839
0.59231955,0.5819373
0.59206367,0.58169085
0.59180784,0.58144444
0.5915521,0.58119816
0.5912963,0.58095187
0.5910407,0.5807055
0.59078515,0.58045936
0.5905296,0.58021325
0.59027416,0.57996726
0.59001875,0.5797212
0.5897634,0.57947534
0.5895081,0.5792294
0.5892529,0.5789836
0.5889978,0.5787379
0.5887427,0.5784923
0.5884876,0.5782467
0.58823264,0.5780011
0.5879777,0.5777556
0.5877229,0.5775101
0.5874681,0.57726485
0.58721346,0.5770196
0.58695877,0.57677436
0.58670413,0.5765292
0.5864496,0.57628417
0.5861951,0.5760391
0.5859407,0.57579404
0.5856864,0.57554924
0.5854321,0.5753044
0.5851779,0.57505965
0.58492374,0.5748149
0.58466965,0.5745703
0.5844156,0.57432574
0.5841617,0.5740813
0.5839077,0.5738368
0.5836539,0.57359236
0.5834002,0.57334816
0.58314645,0.57310396
0.58289284,0.5728597
0.5826393,0.5726156
0.5823858,0.57237166
0.5821323,0.5721276
0.5818789,0.5718837
0.5816256,0.57163984
0.5813723,0.5713961
0.5811191,0.5711523
0.58086604,0.5709087
0.580613,0.57066524
0.58036,0.5704217
0.5801071,0.5701782
0.5798542,0.5699349
0.57960147,0.56969154
0.57934874,0.56944835
0.5790961,0.56920516
0.5788434,0.56896204
0.5785909,0.568719
0.5783385,0.56847614
0.5780861,0.56823325
0.5778338,0.56799036
0.57758147,0.56774765
0.5773293,0.5675049
0.57707715,0.56726235
0.57682514,0.56701976
0.5765731,0.5667773
0.5763212,0.5665348
0.5760693,0.5662925
0.5758176,0.5660502
0.5755659,0.56580806
0.57531416,0.5655659
0.5750626,0.56532377
0.57481104,0.56508183
0.5745596,0.5648399
0.5743082,0.564598
0.5740569,0.5643562
0.5738057,0.5641145
0.5735545,0.5638729
0.5733034,0.56363136
0.57305235,0.5633898
0.5728014,0.5631483
0.5725505,0.5629069
0.57229966,0.56266564
0.5720489,0.5624245
0.57179815,0.5621832
0.57154757,0.56194216
0.57129705,0.56170106
0.57104653,0.56146014
0.57079613,0.5612193
0.57054573,0.56097853
0.57029545,0.5607378
0.5700453,0.56049705
0.56979513,0.56025654
0.56954503,0.5600159
0.5692951,0.5597754
0.5690451,0.55953515
0.5687953,0.55929476
0.5685455,0.5590546
0.5682958,0.55881435
0.56804615,0.5585743
0.5677966,0.55833423
0.5675471,0.5580943
0.5672977,0.5578545
0.5670483,0.5576147
0.566799,0.55737495
0.5665498,0.5571352
0.5663007,0.55689555
0.56605154,0.5566561
0.5658026,0.55641663
0.56555367,0.55617726
0.5653048,0.55593795
0.56505597,0.55569875
0.5648073,0.55545956
0.5645587,0.5552205
0.5643101,0.55498147
0.5640616,0.5547426
0.56381315,0.5545037
0.56356484,0.5542649
0.5633166,0.5540262
0.56306833,0.5537876
0.56282026,0.553549
0.5625722,0.5533105
0.56232417,0.55307204
0.5620763,0.5528337
0.56182843,0.55259544
0.56158066,0.55235726
0.561333,0.5521191
0.56108534,0.55188113
0.5608378,0.5516431
0.5605903,0.5514052
0.5603429,0.55116737
0.5600956,0.55092955
0.55984837,0.5506919
0.5596012,0.55045426
0.5593541,0.55021673
0.55910707,0.5499793
0.5588601,0.54974186
0.55861324,0.5495046
0.5583665,0.54926735
0.5581197,0.5490302
0.5578731,0.54879314
0.5576265,0.548556
0.55737996,0.54831916
0.55713356,0.5480823
0.5568872,0.5478454
0.5566409,0.5476088
0.5563947,0.54737216
0.55614865,0.5471356
0.55590254,0.54689914
0.55565655,0.5466627
0.5554107,0.54642636
0.5551648,0.5461902
0.5549191,0.5459539
0.55467343,0.5457179
0.55442786,0.5454818
0.5541823,0.5452459
0.5539369,0.54501
0.5536915,0.54477423
0.55344623,0.5445385
0.553201,0.5443029
0.55295587,0.5440672
0.55271083,0.5438318
0.5524658,0.5435964
0.55222094,0.54336095
0.5519761,0.5431258
0.5517313,0.5428906
0.5514867,0.5426554
0.5512421,0.54242045
0.55099756,0.5421855
0.5507531,0.54195064
0.5505088,0.54171586
0.5502645,0.5414812
0.5500203,0.5412465
0.5497761,0.54101187
0.54953206,0.5407773
0.5492881,0.540543
0.5490442,0.54030865
0.54880035,0.54007447
0.5485566,0.5398402
0.54831296,0.5396061
0.5480694,0.539372
0.5478259,0.5391382
0.54758245,0.5389043
0.5473391,0.5386705
0.54709584,0.5384368
0.54685265,0.5382032
0.5466096,0.5379697
0.5463665,0.5377362
0.54612356,0.53750277
0.5458807,0.5372695
0.5456379,0.5370362
0.5453952,0.5368031
0.54515254,0.53656995
0.54490995,0.53633696
0.5446675,0.5361041
0.54442513,0.53587127
0.5441828,0.5356385
0.54394054,0.53540576
0.5436984,0.5351731
0.5434563,0.53494066
0.5432143,0.53470826
0.54297245,0.53447586
0.54273057,0.5342436
0.5424888,0.53401136
0.5422472,0.53377926
0.54200554,0.5335473
0.541764,0.5333152
0.5415226,0.5330833
0.54128116,0.5328515
0.54103994,0.5326197
0.5407988,0.5323882
0.5405576,0.53215665
0.54031664,0.531925
0.54007566,0.5316937
0.5398348,0.5314624
0.539594,0.5312311
0.5393533,0.5309999
0.5391127,0.5307689
0.5388721,0.5305379
0.5386317,0.53030694
0.53839135,0.53007615
0.538151,0.5298454
0.5379108,0.5296147
0.5376707,0.5293841
0.53743064,0.5291536
0.5371907,0.5289231
0.53695077,0.5286928
0.536711,0.5284625
0.53647125,0.52823234
0.53623164,0.52800226
0.535992,0.52777225
0.5357526,0.52754223
0.5355132,0.5273124
0.5352739,0.5270826
0.53503466,0.5268529
0.5347955,0.52662325
0.53455645,0.5263937
0.5343175,0.52616423
0.5340786,0.5259349
0.53383976,0.5257056
0.53360105,0.52547634
0.5333624,0.5252472
0.53312385,0.5250182
0.5328854,0.5247892
0.53264695,0.5245604
0.53240865,0.5243315
0.5321704,0.52410287
0.5319323,0.52387416
0.53169423,0.52364564
0.5314563,0.52341723
0.53121835,0.5231888
0.5309805,0.5229605
0.5307428,0.5227322
0.5305052,0.5225041
0.53026766,0.522276
0.53003013,0.5220481
0.5297928,0.5218201
0.5295555,0.5215924
0.5293183,0.5213647
0.5290811,0.521137
0.52884406,0.5209094
0.52860713,0.5206819
0.5283702,0.5204546
0.52813345,0.5202272
0.52789676,0.52000004
0.5276601,0.51977295
0.52742356,0.51954585
0.5271871,0.5193188
0.5269507,0.519092
0.52671444,0.5188652
0.52647823,0.5186385
0.52624214,0.5184118
0.5260061,0.5181852
0.5257702,0.51795876
0.52553433,0.5177324
0.5252986,0.5175061
0.52506286,0.51727986
0.52482724,0.5170537
0.52459174,0.51682764
0.52435637,0.5166017
0.524121,0.5163759
0.5238858,0.51615
0.5236506,0.5159244
0.52341545,0.5156987
0.52318054,0.5154731
0.5229456,0.5152477
0.5227108,0.5150223
0.522476,0.51479703
0.52224135,0.51457185
0.52200687,0.51434666
0.5217723,0.51412165
0.52153796,0.5138967
0.52130365,0.5136718
0.52106947,0.51344705
0.52083534,0.5132224
0.5206013,0.51299775
0.5203673,0.5127732
0.52013344,0.5125488
0.51989967,0.5123244
0.51966596,0.51210016
0.51943237,0.51187587
0.51919883,0.5116518
0.5189654,0.5114278
0.5187321,0.5112039
0.51849884,0.51098007
0.51826566,0.5107563
0.5180326,0.5105326
0.51779956,0.5103091
0.5175667,0.5100855
0.51733387,0.5098621
0.51710117,0.5096387
0.5168685,0.50941557
0.5166359,0.5091924
0.5164035,0.5089693
0.5161711,0.5087464
0.5159388,0.5085234
0.5157066,0.5083006
0.5154745,0.5080779
0.51524246,0.5078553
0.51501054,0.5076327
0.51477873,0.5074102
0.51454693,0.50718784
0.51431525,0.5069655
0.5140837,0.5067433
0.51385224,0.5065212
0.5136208,0.5062992
0.51338947,0.50607723
0.51315826,0.5058553
0.5129271,0.5056336
0.5126961,0.50541186
0.5124651,0.5051903
0.5122342,0.5049687
0.5120035,0.5047473
0.5117728,0.504526
0.51154214,0.50430477
0.51131165,0.5040835
0.5110813,0.5038625
0.5108509,0.5036415
0.5106207,0.5034206
0.5103905,0.50319976
0.51016045,0.502979
0.5099305,0.5027584
0.5097006,0.5025378
0.5094708,0.50231737
0.5092411,0.50209695
0.50901145,0.5018766
0.50878197,0.50165635
0.5085525,0.50143635
0.50832313,0.50121623
0.5080939,0.50099635
0.5078648,0.5007764
0.50763565,0.5005567
0.50740665,0.500337
0.5071778,0.50011736
0.506949,0.49989793
0.5067203,0.49967852
0.50649166,0.49945924
0.50626314,0.4992399
0.5060347,0.49902073
0.5058063,0.49880168
0.50557804,0.49858275
0.5053499,0.49836376
0.5051218,0.49814495
0.50489384,0.49792627
0.504666,0.4977077
0.5044381,0.49748906
0.5042105,0.49727055
0.5039828,0.49705228
0.5037553,0.49683395
0.5035279,0.49661586
0.5033005,0.4963977
0.5030732,0.49617967
0.50284606,0.49596176
0.50261897,0.4957439
0.502392,0.49552616
0.5021651,0.49530855
0.5019383,0.49509093
0.5017116,0.4948735
0.501485,0.49465612
0.5012585,0.4944388
0.501032,0.49422154
0.5008057,0.4940044
0.5005794,0.49378738
0.5003533,0.49357042
0.5001272,0.49335352
0.4999012,0.4931368
0.49967536,0.49292007
0.49944958,0.49270347
0.49922386,0.49248704
0.49899825,0.4922705
0.49877277,0.49205425
0.4985473,0.491838
0.49832198,0.49162188
0.49809673,0.4914058
0.4978716,0.49118984
0.49764654,0.49097395
0.4974216,0.49075818
0.4971967,0.49054253
0.49697194,0.49032682
0.49674723,0.4901113
0.49652264,0.48989588
0.49629816,0.48968053
0.49607375,0.48946536
0.4958494,0.48925012
0.49562523,0.48903495
0.4954011,0.48882008
0.49517706,0.48860517
0.49495313,0.48839036
0.4947292,0.4881757
0.4945055,0.48796093
0.49428186,0.48774642
0.49405828,0.487532
0.49383482,0.48731765
0.49361143,0.4871034
0.49338815,0.48688924
0.49316493,0.48667514
0.49294183,0.4864611
0.4927188,0.48624724
0.49249586,0.48603335
0.49227306,0.4858196
0.49205032,0.48560596
0.4918277,0.48539248
0.4916052,0.48517898
0.49138275,0.48496568
0.49116033,0.48475236
0.49093807,0.48453912
0.49071592,0.48432603
0.4904938,0.48411304
0.4902718,0.48390007
0.49004996,0.48368722
0.48982814,0.48347452
0.48960647,0.48326185
0.48938486,0.48304936
0.48916334,0.48283687
0.4889419,0.48262447
0.48872057,0.48241222
0.48849934,0.4822
0.48827824,0.48198786
0.48805717,0.48177585
0.4878362,0.48156393
0.48761538,0.4813521
0.48739463,0.48114035
0.48717394,0.4809287
0.48695335,0.48071715
0.4867329,0.48050565
0.48651254,0.48029426
0.48629224,0.48008302
0.48607203,0.47987178
0.48585194,0.4796607
0.4856319,0.47944963
0.48541203,0.47923872
0.48519218,0.47902793
0.4849725,0.4788171
0.48475286,0.4786065
0.4845333,0.47839594
0.4843139,0.47818545
0.48409456,0.4779751
0.4838753,0.4777648
0.48365614,0.4775546
0.48343706,0.47734445
0.48321813,0.4771344
0.48299927,0.47692457
0.4827805,0.4767147
0.48256183,0.47650492
0.48234326,0.47629532
0.48212472,0.47608575
0.48190632,0.4758762
0.48168805,0.47566688
0.48146984,0.47545755
0.48125175,0.47524837
0.4810337,0.47503927
0.4808158,0.4748302
0.48059797,0.4746213
0.48038024,0.47441253
0.48016262,0.4742037
0.47994506,0.4739951
0.47972763,0.47378656
0.4795103,0.47357804
0.47929302,0.47336966
0.47907588,0.47316137
0.4788588,0.4729532
0.4786419,0.47274506
0.478425,0.47253707
0.4782082,0.47232917
0.47799155,0.47212136
0.47777498,0.47191364
0.4775585,0.47170597
0.4773421,0.47149843
0.4771258,0.47129095
0.4769096,0.4710836
0.47669348,0.4708763
0.47647747,0.47066912
0.4762616,0.470462
0.4760458,0.47025496
0.47583002,0.4700481
0.47561443,0.46984124
0.4753989,0.4696345
0.47518346,0.4694279
0.47496814,0.46922132
0.4747529,0.46901488
0.47453776,0.46880856
0.4743227,0.46860227
0.47410774,0.4683961
0.47389287,0.46819
0.4736781,0.46798396
0.47346345,0.4677781
0.4732489,0.46757227
0.4730344,0.46736655
0.47282007,0.4671609
0.47260576,0.4669554
0.4723916,0.46674994
0.47217748,0.4665446
0.47196352,0.46633932
0.47174963,0.46613413
0.47153583,0.46592912
0.47132212,0.46572408
0.47110853,0.4655192
0.470895,0.46531445
0.47068158,0.4651097
0.47046825,0.46490508
0.47025505,0.46470052
0.47004196,0.46449614
0.46982893,0.46429178
0.46961603,0.46408755
0.46940318,0.46388343
0.46919042,0.46367934
0.46897778,0.46347535
0.46876526,0.46327147
0.4685528,0.46306765
0.4683405,0.46286398
0.4681282,0.4626604
0.46791604,0.46245685
0.467704,0.46225348
0.46749204,0.46205017
0.46728015,0.4618469
0.46706834,0.46164376
0.46685675,0.46144065
0.46664512,0.46123776
0.46643367,0.46103483
0.4662223,0.4608321
0.466011,0.4606294
0.4657998,0.46042687
0.46558875,0.46022436
0.46537772,0.46002197
0.46516684,0.45981964
0.46495605,0.4596174
0.46474537,0.45941532
0.4645347,0.45921332
0.4643242,0.45901132
0.46411383,0.45880947
0.4639035,0.45860773
0.46369326,0.45840606
0.46348315,0.45820442
0.46327317,0.45800298
0.4630632,0.4578016
0.46285337,0.45760036
0.46264365,0.45739907
0.46243402,0.45719793
0.4622245,0.45699698
0.46201503,0.45679605
0.46180567,0.45659515
0.4615965,0.45639443
0.4613873,0.45619383
0.46117824,0.4559933
0.4609693,0.45579278
0.46076047,0.45559242
0.46055168,0.45539218
0.46034303,0.45519197
0.46013448,0.45499188
0.459926,0.45479187
0.45971766,0.45459193
0.4595094,0.4543922
0.45930117,0.45419243
0.45909312,0.45399275
0.45888516,0.4537933
0.45867723,0.45359385
0.45846945,0.45339444
0.4582618,0.45319518
0.45805418,0.45299602
0.4578467,0.45279694
0.45763934,0.45259795
0.45743203,0.4523991
0.45722482,0.4522003
0.45701775,0.45200154
0.4568107,0.45180297
0.45660385,0.45160446
0.45639697,0.45140606
0.4561903,0.45120767
0.45598367,0.45100945
0.45577714,0.4508113
0.45557073,0.4506132
0.45536444,0.45041525
0.4551582,0.45021743
0.4549521,0.45001966
0.45474604,0.44982192
0.45454013,0.44962433
0.4543343,0.44942686
0.45412856,0.44922945
0.4539229,0.44903213
0.45371738,0.4488349
0.45351192,0.44863778
0.45330662,0.44844073
0.45310137,0.4482438
0.45289618,0.44804695
0.45269114,0.44785014
0.4524862,0.44765344
0.45228136,0.44745693
0.45207655,0.4472605
0.45187193,0.447064
0.45166737,0.44686776
0.4514629,0.44667155
0.4512585,0.44647545
0.45105428,0.4462794
0.45085013,0.44608352
0.450646,0.44588768
0.45044205,0.44569194
0.45023817,0.44549623
0.45003438,0.4453007
0.4498307,0.4451052
0.44962713,0.44490987
0.44942364,0.44471464
0.44922027,0.44451937
0.44901696,0.4443243
0.44881377,0.44412932
0.44861066,0.4439344
0.44840768,0.4437396
0.4482048,0.44354483
0.44800198,0.44335023
0.4477993,0.44315574
0.44759667,0.44296125
0.44739416,0.44276688
0.44719177,0.44257262
0.44698948,0.44237846
0.44678727,0.4421844
0.44658515,0.44199046
0.44638312,0.44179657
0.4461812,0.44160277
0.4459794,0.44140902
0.44577765,0.44121543
0.44557604,0.4410219
0.4453745,0.44082847
0.44517308,0.44063511
0.44497177,0.4404419
0.44477051,0.44024873
0.44456938,0.44005567
0.44436836,0.43986273
0.4441674,0.43966988
0.44396657,0.43947706
0.44376582,0.4392844
0.44356516,0.43909183
0.44336465,0.43889928
0.4431642,0.4387069
0.44296384,0.43851456
0.44276357,0.43832234
0.4425634,0.43813017
0.44236335,0.43793818
0.4421634,0.4377462
0.44196355,0.4375544
0.4417638,0.4373626
0.44156414,0.43717092
0.44136453,0.43697938
0.44116506,0.43678784
0.4409657,0.43659648
0.44076642,0.43640515
0.44056726,0.43621394
0.44036818,0.43602285
0.4401692,0.43583184
0.4399703,0.43564084
0.43977156,0.43545005
0.43957284,0.43525937
0.4393743,0.43506864
0.43917578,0.4348781
0.43897736,0.43468764
0.4387791,0.4344972
0.43858087,0.434307
0.4383828,0.43411675
0.4381848,0.4339267
0.43798688,0.43373662
0.4377891,0.43354675
0.43759137,0.43335694
0.43739375,0.43316722
0.43719622,0.43297756
0.43699884,0.43278798
0.43680152,0.43259856
0.4366043,0.43240923
0.4364072,0.43221992
0.43621016,0.4320308
0.43601325,0.43184164
0.43581644,0.43165267
0.43561968,0.43146378
0.43542308,0.43127498
0.4352265,0.43108627
0.43503013,0.4308976
0.4348338,0.43070912
0.43463755,0.43052068
0.43444136,0.4303323
0.43424535,0.43014404
0.4340494,0.4299559
0.43385357,0.42976782
0.43365782,0.42957985
0.43346217,0.42939195
0.4332666,0.42920414
0.43307114,0.42901647
0.43287578,0.4288288
0.43268052,0.4286413
0.43248534,0.42845386
0.4322903,0.4282665
0.43209535,0.42807928
0.43190047,0.42789215
0.4317057,0.42770514
0.431511,0.4275181
0.43131647,0.4273312
0.43112198,0.42714447
0.43092757,0.4269578
0.43073335,0.4267711
0.43053916,0.4265847
0.43034506,0.42639828
0.43015105,0.42621192
0.42995715,0.42602566
0.42976338,0.42583948
0.42956966,0.42565352
0.42937607,0.42546755
0.42918256,0.42528164
0.4289892,0.42509592
0.42879587,0.42491025
0.42860264,0.42472458
0.42840952,0.4245391
0.42821655,0.42435366
0.4280236,0.42416838
0.42783082,0.4239832
0.4276381,0.42379802
0.42744547,0.42361298
0.42725295,0.42342806
0.42706048,0.42324317
0.4268682,0.4230584
0.42667595,0.42287374
0.4264838,0.42268914
0.42629173,0.42250466
0.42609984,0.42232022
0.42590797,0.42213598
0.42571628,0.42195174
0.42552462,0.42176765
0.42533305,0.4215836
0.4251416,0.42139965
0.4249502,0.42121577
0.42475894,0.42103204
0.42456782,0.42084834
0.4243768,0.42066476
0.42418578,0.42048132
0.42399493,0.4202979
0.42380416,0.42011458
0.42361346,0.41993138
0.4234229,0.41974822
0.4232324,0.41956523
0.42304206,0.41938227
0.42285177,0.4191994
0.4226616,0.4190167
0.4224715,0.418834
0.4222815,0.41865143
0.42209157,0.41846898
0.42190182,0.41828653
0.42171207,0.4181043
0.42152247,0.41792202
0.42133296,0.41773993
0.42114356,0.41755787
0.42095426,0.41737598
0.42076504,0.41719407
0.42057592,0.41701233
0.4203869,0.41683063
0.42019796,0.41664913
0.42000914,0.4164676
0.41982043,0.4162862
0.41963175,0.4161049
0.41944325,0.41592374
0.4192548,0.4157426
0.4190665,0.4155616
0.4188782,0.41538066
0.4186901,0.4151998
0.418502,0.41501904
0.41831404,0.4148383
0.4181262,0.41465777
0.4179384,0.4144773
0.41775078,0.41429684
0.41756317,0.41411662
0.41737577,0.41393638
0.41718835,0.41375628
0.41700107,0.41357622
0.4168139,0.41339627
0.41662678,0.41321644
0.4164398,0.41303664
0.4162529,0.41285697
0.41606614,0.4126774
0.41587943,0.41249794
0.41569284,0.41231847
0.41550633,0.41213924
0.41531992,0.41196
0.41513357,0.41178086
0.4149474,0.41160178
0.41476128,0.4114229
0.41457522,0.411244
0.41438934,0.41106525
0.4142035,0.4108866
0.41401774,0.41070798
0.4138321,0.41052952
0.4136466,0.41035104
0.4134611,0.41017276
0.41327578,0.40999454
0.41309056,0.4098164
0.41290537,0.40963843
0.41272032,0.40946037
0.4125353,0.40928257
0.41235048,0.40910473
0.4121657,0.40892705
0.41198105,0.40874946
0.41179648,0.40857196
0.41161197,0.40839458
0.4114276,0.4082172
0.41124332,0.40803996
0.4110591,0.40786278
0.41087502,0.40768576
0.410691,0.4075088
0.41050714,0.40733185
0.41032326,0.4071552
0.4101396,0.4069784
0.40995598,0.4068018
0.40977243,0.4066253
0.40958905,0.40644884
0.40940568,0.40627256
0.40922245,0.40609625
0.4090393,0.4059201
0.40885627,0.40574402
0.40867332,0.40556806
0.40849048,0.4053921
0.4083077,0.40521634
0.40812507,0.40504062
0.4079425,0.404865
0.40776002,0.40468946
0.40757763,0.40451398
0.40739536,0.40433863
0.40721318,0.40416333
0.40703112,0.40398818
0.40684912,0.4038131
0.4066672,0.4036381
0.4064854,0.40346316
0.40630373,0.40328836
0.4061221,0.40311363
0.4059406,0.40293893
0.40575916,0.40276438
0.40557787,0.4025899
0.4053966,0.4024156
0.40521553,0.40224126
0.40503445,0.4020671
0.4048535,0.40189293
0.40467265,0.40171888
0.4044919,0.40154496
0.40431127,0.40137112
0.4041307,0.40119737
0.40395024,0.40102375
0.40376985,0.40085012
0.40358958,0.40067664
0.4034094,0.40050322
0.4032293,0.40032986
0.40304932,0.40015665
0.40286943,0.39998353
0.4026896,0.39981046
0.4025099,0.39963752
0.4023303,0.3994646
0.40215075,0.39929184
0.40197134,0.39911914
0.401792,0.39894652
0.40161276,0.39877397
0.40143365,0.39860153
0.4012546,0.39842921
0.40107566,0.39825696
0.40089682,0.39808485
0.40071806,0.39791277
0.40053937,0.39774075
0.40036082,0.39756885
0.4001823,0.397397
0.40000397,0.3972253
0.39982566,0.39705363
0.39964744,0.39688206
0.39946938,0.39671057
0.39929137,0.39653924
0.39911345,0.39636797
0.39893562,0.39619672
0.3987579,0.3960256
0.39858028,0.39585456
0.39840275,0.39568368
0.39822528,0.3955128
0.39804795,0.39534202
0.39787072,0.3951713
0.39769354,0.39500076
0.39751646,0.3948303
0.39733952,0.39465982
0.39716262,0.39448953
0.39698586,0.39431924
0.39680913,0.39414915
0.39663255,0.393979
0.39645606,0.39380905
0.39627966,0.39363918
0.39610338,0.3934694
0.39592713,0.3932997
0.395751,0.39313
0.39557496,0.39296052
0.39539903,0.392791
0.3952232,0.39262167
0.39504746,0.3924524
0.39487183,0.3922832
0.39469624,0.3921142
0.39452073,0.39194506
0.39434534,0.39177608
0.39417008,0.39160725
0.3939949,0.39143848
0.3938198,0.3912699
0.3936448,0.3911013
0.39346987,0.39093274
0.39329505,0.39076433
0.39312035,0.39059597
0.39294574,0.3904278
0.39277115,0.39025965
0.39259672,0.39009157
0.39242238,0.38992354
0.39224812,0.38975573
0.39207393,0.38958788
0.39189988,0.38942015
0.39172587,0.38925248
0.391552,0.38908494
0.39137822,0.3889175
0.39120454,0.38875008
0.3910309,0.38858283
0.3908574,0.38841566
0.39068395,0.3882485
0.39051065,0.38808143
0.39033738,0.38791454
0.39016426,0.38774762
0.3899912,0.3875809
0.38981825,0.3874142
0.38964534,0.38724762
0.38947257,0.38708106
0.3892999,0.3869146
0.3891273,0.38674828
0.38895482,0.38658205
0.3887824,0.38641587
0.3886101,0.38624975
0.38843787,0.38608375
0.38826573,0.38591784
0.38809368,0.385752
0.38792175,0.38558623
0.3877499,0.3854206
0.38757813,0.38525504
0.38740647,0.38508952
0.3872349,0.38492417
0.38706338,0.38475886
0.38689196,0.38459352
0.38672072,0.38442838
0.3865495,0.38426334
0.38637838,0.3840984
0.3862073,0.38393348
0.3860364,0.3837686
0.38586554,0.38360393
0.3856948,0.38343927
0.38552415,0.3832747
0.38535357,0.38311028
0.38518313,0.38294587
0.38501272,0.3827816
0.3848424,0.38261738
0.3846722,0.3824532
0.3845021,0.38228914
0.38433206,0.38212523
0.38416213,0.38196132
0.38399228,0.38179752
0.38382256,0.38163385
0.3836529,0.38147023
0.38348332,0.38130668
0.38331383,0.38114318
0.3831445,0.3809798
0.38297516,0.3808166
0.38280597,0.38065332
0.38263685,0.38049024
0.3824678,0.3803272
0.38229892,0.3801642
0.3821301,0.3800014
0.3819613,0.37983862
0.38179263,0.37967587
0.38162407,0.37951326
0.3814556,0.37935075
0.3812872,0.3791883
0.38111892,0.3790259
0.3809507,0.37886363
0.3807826,0.37870142
0.38061458,0.37853938
0.38044664,0.37837735
0.3802788,0.37821537
0.38011107,0.37805352
0.37994334,0.37789175
0.37977576,0.37773004
0.37960833,0.3775684
0.3794409,0.3774069
0.37927362,0.37724543
0.37910643,0.37708408
0.37893927,0.37692285
0.37877223,0.3767616
0.37860528,0.37660047
0.37843844,0.37643945
0.3782717,0.37627855
0.378105,0.3761177
0.3779384,0.37595692
0.3777719,0.37579614
0.3776055,0.37563556
0.3774392,0.37547505
0.37727296,0.37531462
0.37710685,0.37515423
0.3769408,0.37499398
0.37677482,0.37483373
0.37660894,0.3746736
0.37644312,0.37451357
0.37627748,0.37435362
0.37611187,0.37419376
0.37594634,0.37403396
0.3757809,0.37387425
0.37561557,0.37371463
0.37545034,0.3735551
0.3752852,0.37339562
0.37512013,0.3732363
0.37495512,0.37307698
0.37479025,0.37291777
0.37462544,0.3727586
0.37446073,0.3725996
0.37429613,0.37244064
0.37413156,0.37228176
0.37396708,0.3721229
0.37380278,0.37196422
